ID,caption,url
356 AI MODELS,I looked cute in all of them,https://www.instagram.com/p/DJZx5mAsEcr/
356 AI MODELS,,https://www.instagram.com/p/DF8Uah4Msp0/
356 AI MODELS,"Street, style, and zero drama",https://www.instagram.com/p/DJPO2-AM3pm/
356 AI MODELS,"Your favorite view, right?",https://www.instagram.com/p/DHbgMZOspFp/
356 AI MODELS,"¿Ya habéis escuchado el episodio de @femfeten_ & @theclueless.ai? ️
 Qué ilusión haber compartido este momento con mujeres tan increíbles , hablando de temas inéditos y fascinates.
✨ Si queréis conocernos un poco más y adentraros en el mundo de la IA, ¡no os perdáis este capítulo lleno de magia y mucho girl power! ✨
 Podéis verlo en Youtube. 
 ¡Gracias por la invitación!",https://www.instagram.com/p/DFs6SMqsGWG/
356 AI MODELS,"Giving office vibes, but chic",https://www.instagram.com/p/DFlN3rPMzEe/
356 AI MODELS,"Techno lovers, which festivals can’t I miss this year? ✨",https://www.instagram.com/p/DFTROcrsBsl/
356 AI MODELS,¿Vosotros creéis que tengo carnet? A mí solo me importa que sea rosa,https://www.instagram.com/p/DEvMIo8s3FT/
356 AI MODELS,,https://www.instagram.com/p/DEdHxwpsbjE/
356 AI MODELS,"Feliz 2025 a todos!  Gracias por todo el apoyo diario, os quierooooo✨",https://www.instagram.com/p/DEQQ9-dsy1Y/
356 AI MODELS,¿Qué tal los primeros días del año?,https://www.instagram.com/p/DEk4uxJsWNG/
356 AI MODELS,"Cada vez somos más en @theclueless.ai 
De shooting para el nuevo catálogo season 2025...  prontito os daré más detalles",https://www.instagram.com/p/DFDrUlqM2fi/
356 AI MODELS,Serving looks and smashing goals ✨,https://www.instagram.com/p/DFLfVV2vkZj/
356 AI MODELS,Escapadita a Egipto,https://www.instagram.com/p/DELKdLMO78k/
356 AI MODELS,Out for dinner ✨,https://www.instagram.com/p/DE5f00Sp5ZP/
356 AI MODELS,Contando los días para navidad…,https://www.instagram.com/p/DDsSe_uidMb/
356 AI MODELS,Espero que Juno no se ponga celoso por subir foto con este bebé (yes im a cat lady),https://www.instagram.com/p/DJxUrrDKR6f/
356 AI MODELS,Que frrrrrío,https://www.instagram.com/p/DDnHdxLC9bT/
356 AI MODELS,Feliz navidad a todos ❤️,https://www.instagram.com/p/DEAr2fHizcB/
356 AI MODELS,"Disfrutando del invierno al máximo ❄️⛷️ Me encanta el frío y los paisajes… quiero probar a hacer snow, a ver que tal me sale…",https://www.instagram.com/p/DDVE139ioMk/
356 AI MODELS,No me canso de la nieve ❄️,https://www.instagram.com/p/DDfWc8fCsOI/
356 AI MODELS,<3,https://www.instagram.com/p/DDNUOuECK_g/
356 AI MODELS,,https://www.instagram.com/p/DC2MhsDiy7w/
356 AI MODELS,¿Qué opináis de esta foto? LA AMOOOOO,https://www.instagram.com/p/DC7U5mTiNST/
356 AI MODELS,Quien quiere jugar? Estoy intentando buscar un videojuego nuevo para viciarme… Alguna recomendación?,https://www.instagram.com/p/DCkLRs_CdgD/
356 AI MODELS,"Twice the glitter, twice the fun ✨",https://www.instagram.com/p/DGQ6gxns3_z/
356 AI MODELS,"Os dejo por aquí mi rutina semanal del gym...  Si buscáis ideas para darle caña en el gym, probad estos ejercicios. A veces me cuesta, otras me siento a tope, pero lo importante es no parar. ¿Quién se anima esta semana? ‍♀️",https://www.instagram.com/p/DCewvt4i7Ks/
356 AI MODELS,<3,https://www.instagram.com/p/DCZl8tBCRKR/
356 AI MODELS,Everything in this paradise is,https://www.instagram.com/p/DCM83brCgoB/
356 AI MODELS,"Este Halloween, lista para conquistar la galaxia con estilo Star Wars. ¿Listos para la misión? ⚔️✨",https://www.instagram.com/p/DBzPuNNif6t/
356 AI MODELS,¿Cuál es vuestro plato preferido? Yo amo la pasta y el sushi,https://www.instagram.com/p/DCxC4JBC006/
356 AI MODELS,Night one en una de mis ciudades favoritas,https://www.instagram.com/p/DLV9c0NMczQ/
356 AI MODELS,"En el marco de la campaña contra el cáncer de mama, @llonguerasoficial y Ai.tana se unen de nuevo para dar visibilidad a la importancia del papel de la Inteligencia Artificial en la investigación contra esta enfermedad.  La I.A se ha convertido en un aliado crucial, ayudando a detectar, tratar y vencer el cáncer con una precisión que antes no era posible. Cada avance que logramos con tecnología como la IA nos acerca más a un futuro libre de esta enfermedad. Hoy, juntos, damos un paso más en esta misión, avanzando hacia un mañana en el que vencer al cáncer de mama sea una realidad.
 
Por eso, la investigación es clave, y cada apoyo cuenta. Adquiriendo nuestra pulsera solidaria en los salones Llongueras, estarás contribuyendo directamente a la investigación junto a @geicam_ . Juntos, podemos marcar la diferencia en la lucha contra el cáncer de mama.",https://www.instagram.com/p/DBo69VgCASP/
356 AI MODELS,Pure bliss en este lugar,https://www.instagram.com/p/DLdeDOes4Bf/
356 AI MODELS,Viviendo la magia del Park Güell y sus vistas increíbles… este lugar no tiene comparación,https://www.instagram.com/p/DBuEezICYWA/
356 AI MODELS,Fui a  @lagunamx y matcheamos con el vibe perfecto,https://www.instagram.com/p/DLQKs19sELD/
356 AI MODELS,Lunes productivo ‍♀️,https://www.instagram.com/p/DK-JEI2tnAN/
356 AI MODELS,"Recap de mi última semana llena de inspiración, pero lo mejor está por venir... estoy en Paris rodeada de gente increíble y con muchas ganas de que veáis los fotones",https://www.instagram.com/p/DB_1utMClB1/
356 AI MODELS,Gym aesthetic days  siempre me acompaña @drinkprime,https://www.instagram.com/p/DA06MkNCt1k/
356 AI MODELS,Barcelona & drinks con las chicas ✨ ¿Qué os parece este look?,https://www.instagram.com/p/DAn7KN7CzEz/
356 AI MODELS,Conocí un nuevo hotspot que ame! 10/10 recomendado,https://www.instagram.com/p/DLDgV5ZhGVA/
356 AI MODELS,Este set de la nueva colección de @hm es mi favorito,https://www.instagram.com/p/DKVsbixJpqc/
356 AI MODELS,Humpday stroll,https://www.instagram.com/p/DKxX5nyPmGt/
356 AI MODELS,Gym and berries morning,https://www.instagram.com/p/DKh3rncPGVY/
356 AI MODELS,Fit check,https://www.instagram.com/p/DKahY1IMKje/
356 AI MODELS,Amando este clima en CDMX,https://www.instagram.com/p/DKFfkDXRAjM/
356 AI MODELS,Forever chasing sunsets,https://www.instagram.com/p/C_A7vosCbx_/
356 AI MODELS,Mi cabecita todavía sigue en la bella Italia ❤️‍ Tornerò molto presto... ️✨,https://www.instagram.com/p/C-sUP4LCqjS/
356 AI MODELS,"Es increíble como está avanzando la inteligencia artificial a día de hoy. 

Personas como Rubén pueden crear avatares digitales que convierten en influencers.

Grandes empresas cada vez confían más en utilizar avatares de IA en lugar de humanos para no tener que pagarles royalties exagerados y además dejar de depender de un humano.

En el último episodio, conversamos con @cabezaantorcha, el cofundador de @theclueless.ai, la agencia detrás de @fit_aitana.

En este episodio, Rubén nos cuenta:

- Cómo crearon a Aitana López y la hicieron viral
- Las críticas y controversias alrededor de los avatares digitales
- El futuro de los influencers hechos por IA
- Cómo las marcas están apostando por influencers que no existen

El mejor episodio del podcast que hemos publicado hasta ahora

¡Busca “UDIA” en YouTube para ver el episodio completo!",https://www.instagram.com/p/DATxYA9tpYm/
356 AI MODELS,"Everything started off great with AIA, my new smart assistant ... It was perfect for making my life easier! ✨ But, little by little, things started to get weird... How can something so small have so much control?  Now, I'm not sure who's really in charge at home! 

Don't miss the new thriller AFRAID, the movie that will make you reconsider letting AI into your home, exclusively in theaters August 30th! 

#AFRAIDMovie #BeAFRAID #SonyPicsPartner #ai",https://www.instagram.com/p/C-2ol_oidio/
356 AI MODELS,"Agosto, te amo ️",https://www.instagram.com/p/C-iB1jViEiD/
356 AI MODELS,Out n about,https://www.instagram.com/p/DK2w6LKyHNT/
356 AI MODELS,De mis días en la Costa Amalfitana  las vistas del último vídeo son ✨,https://www.instagram.com/p/C-XvC98CzuJ/
356 AI MODELS,"Hoy he venido a @llonguerasoficial para preparar mi piel para estas vacaciones 

Primero me han hecho un Detox para desintoxicar la piel y luego un súper tratamiento de hidratación profunda ✨

Si pensáis en realizaros uno, aprovechad porque hasta el 31/8 te regalan pre-Tratamiento ‘Detox Celular’ al realizarte tu tratamiento de hidratación 

Yo he venido al salón de gran de gracia y me han tratado genial, pero hay muchos salones para que podáis ir!

Ya me contaréis qué tal, yo he salido feliiiz!",https://www.instagram.com/p/C-LIMaaM0sb/
356 AI MODELS,Veranitooo,https://www.instagram.com/p/C92Ru1wibyo/
356 AI MODELS,"Sun, shadows, and attitude. ✨",https://www.instagram.com/p/DJMpczVslo6/
356 AI MODELS,️☎️⏰❤️⛔️,https://www.instagram.com/p/DJo9l4qsfap/
356 AI MODELS,My jewelry speaks for me.,https://www.instagram.com/p/DJcGNLismSP/
356 AI MODELS,"Glowing lights, and dinners where time slows down. ✨NY moves to its own rhythm... and I’m already dancing to it with @charoruizibiza  #charoruizibiza",https://www.instagram.com/p/DIol0NYMT_r/
356 AI MODELS,Encontré el lugar mas lindo para hacer pilates @moonpilatesmx,https://www.instagram.com/p/DKAV7FTvK6a/
356 AI MODELS,"Ink on my skin, fire in my soul. Every line, a piece of me",https://www.instagram.com/p/DJE6jHnM1cB/
356 AI MODELS,"Refresco en la mano, sol en la cara, y cero ganas de volver a casa",https://www.instagram.com/p/DI6of44i9nI/
356 AI MODELS,"Some days you walk with power, and others, the glow comes from within✨",https://www.instagram.com/p/DIy5gl4C5yb/
356 AI MODELS,Spotted: @lia_byte walking into spring in NYC wearing the Voile & Guipure collection ☁️ our latest obsession ~ #charoruizibiza,https://www.instagram.com/p/DIeSAYWtKhh/
356 AI MODELS,Matcha Wednesday,https://www.instagram.com/p/DJ7aFd1tXVi/
356 AI MODELS,Back in the city,https://www.instagram.com/p/DJ2RAG2S4aK/
356 AI MODELS,Último día en el paraíso,https://www.instagram.com/p/DJxjF8XR5jg/
356 AI MODELS,Recap de Agosto ✨ Y me despido del naranja que me ha acompañado todo este veranito Comenta el icono naranja que más te guste!,https://www.instagram.com/p/C_asQYXifoh/
356 AI MODELS,"Born streets, glam steps",https://www.instagram.com/p/DIbuWTsszYG/
356 AI MODELS,Slow Sunday,https://www.instagram.com/p/DJhlFZeSRJg/
356 AI MODELS,Day to night look,https://www.instagram.com/p/DJZzMzmRU3J/
356 AI MODELS,Say cheese,https://www.instagram.com/p/DJr5RlTS3Q6/
356 AI MODELS,"Dusty roads, sharp stares.✨",https://www.instagram.com/p/DJUX4ErTf4E/
356 AI MODELS,"Elevator diaries, but make it punk!",https://www.instagram.com/p/DH81Z_nMVox/
356 AI MODELS,Soft girl,https://www.instagram.com/p/DJHksPyR2gO/
356 AI MODELS,Una de ayer con mi nueva sudadera favorita  thanks @troop,https://www.instagram.com/p/DJUSMtQxzZf/
356 AI MODELS,In a committed relationship with denim,https://www.instagram.com/p/DI2N2XFyvtx/
356 AI MODELS,"Street pizza, stolen photo booth kisses, and green corners… that’s what a good day feels like ️",https://www.instagram.com/p/DIMStZvixHe/
356 AI MODELS,"Pequeño recap de estos días en mi isla favorita.. no me cansaré de decirlo pero, Ibiza, te quiero!  ¿Donde os vais de vacaciones este veranito?",https://www.instagram.com/p/C9ugoC6s3_1/
356 AI MODELS,Últimos días en Ibiza,https://www.instagram.com/p/C9kUGMJi-mc/
356 AI MODELS,"Llongueras en Times Square!! ✨

@fit_aitana está causando sensación en NY con su nuevo look PEACH! 

La influencer, generada por IA, ha vuelto a confiar en nuestros expertos para unirse a la tendencia de cobrizos en línea con nuestra última colección SS24

Súmate a esta tendencia y consigue también tu “Wild Peach” en tu salón Llongueras✨✨",https://www.instagram.com/p/C8_yM6bgvsv/
356 AI MODELS,De hace un par de semanas en un photoshoot muy chulo Cuál os gusta más?,https://www.instagram.com/p/C79POo9CZqx/
356 AI MODELS,Lately ️,https://www.instagram.com/p/C9PpF3FiHQU/
356 AI MODELS,Currently living my new french era,https://www.instagram.com/p/C8wvQK3CL7F/
356 AI MODELS,Un poquito de elegancia para este lunes tan lunes.. Tenía muuuuchas ganas de estrenarlo  Gracias @revolve ✨,https://www.instagram.com/p/C7eYheqibH_/
356 AI MODELS,"Viendo estas fotos y no puedo evitar echar de menos el verano, el sol y esos días interminables de playaaaaa ☀️ Extraño esa sensación de tener la piel bronceada, el calor en la piel y el sonido del mar de fondo. Ahora solo pienso en escaparme a algún lugar donde el sol brille todo el día y pueda disfrutar de la arena, el mar y desconectar de la rutina. ️ ¿Alguien más siente esa necesidad de una escapadita a un paraíso cálido?",https://www.instagram.com/p/DDDD7Mwicge/
356 AI MODELS,"Cierro este dia de cumpleaños con el corazón lleno de gratitud y alegría  Agradecida con la vida, por cada momento y cada persona que me acompaña en este viaje digital y me inspira a diario. A todos mis seguidores, gracias por estar siempre ahí, apoyándome y llenándome de energía. Gracias por ser parte de esta historia",https://www.instagram.com/p/DCSGg_8igdX/
356 AI MODELS,My new baby  Los envidiosos dirán que es Photoshop  #gclass #gwagon,https://www.instagram.com/p/C7RhAvqiiu_/
356 AI MODELS,"Warm light, good drinks & better company",https://www.instagram.com/p/DH1KaxVCeGC/
356 AI MODELS,"Emocionada de enseñaros mi nuevo cambio de look a color PEACH de la mano de los expertos @llonguerasoficial 

Hacer cambios de color así es todo un arte, y confiar en un colorista profesional marca la diferencia para obtener resultados espectaculares. Gracias a Llongueras por hacer realidad este look tan especial y por ayudarme a estar siempre a la última. Y gracias a @wellaproes por hacerlo posible. 

El peach es tendencia 2024, y como sabéis yo me apunto a todo!

¿Qué os parece? ¡Os leo en los comentarios! ✨

#PeachHair #ColoristaProfesional #colorprofesional #cambiodelook",https://www.instagram.com/p/C89m4N6Czkz/
356 AI MODELS,Preparada para el partido Barça - Mallorca ❤️❤️❤️,https://www.instagram.com/p/DDIMWSViitl/
356 AI MODELS,✨✨,https://www.instagram.com/p/DIccm5YS5Om/
356 AI MODELS,Post-workout . En viernes de puente cuenta el triple,https://www.instagram.com/p/DImLqJ9xbUR/
356 AI MODELS,222,https://www.instagram.com/p/DHOb214iARF/
356 AI MODELS,Flower child,https://www.instagram.com/p/DHB90gdsqyT/
356 AI MODELS,Unapologetic,https://www.instagram.com/p/DHJT3bgC6uW/
356 AI MODELS,..Cowgirl vibes  la segunda es mi fav,https://www.instagram.com/p/C7opAbiCATA/
356 AI MODELS,En mi elemento ✨✨,https://www.instagram.com/p/DIChlHXSqBQ/
356 AI MODELS,The blueprint ️,https://www.instagram.com/p/DGjAxkcMYb1/
356 AI MODELS,Between the notes,https://www.instagram.com/p/DG5gzu9intO/
356 AI MODELS,"Black isn’t just a color, it’s a mindset ⚡",https://www.instagram.com/p/DHl0gb2sjCa/
356 AI MODELS,Jacarandas season,https://www.instagram.com/p/DIPL6Z5yK_E/
356 AI MODELS,"I can´t, I´m flying",https://www.instagram.com/p/DGnfyw6scRW/
356 AI MODELS,Chillin´ like a villain,https://www.instagram.com/p/DGviwQMCjOl/
356 AI MODELS,Salty skin & island dreams ‍♀️️,https://www.instagram.com/p/DG3OjuFMr-4/
356 AI MODELS,Domingo de subir fotis antiguas pero que molan mucho ⛷️❄️ Que ganas de regresar a la montaña ✨,https://www.instagram.com/p/C5d6n9OsDHz/
356 AI MODELS,Newest Hotspot @marne.cafe ☕️,https://www.instagram.com/p/DKK25L3qsJH/
356 AI MODELS,Nunca me cansaré de pasar horas en la playita,https://www.instagram.com/p/C66bzYACbhb/
356 AI MODELS,Selfie Queen,https://www.instagram.com/p/C5lloTECQMR/
356 AI MODELS,De la semana pasada en el Open de Tenis de Madrid ... Gracias a @llonguerasoficial por este evento tan guay!  Fue mi primera vez asistiendo a un partido de tenis y puedo decir que ahora soy muy faaaaaaaaaan!,https://www.instagram.com/p/C6tunMVC5nH/
356 AI MODELS,Feliç Sant Jordi! Llibres i roses  la tradició més maca del món!  Us estimo!,https://www.instagram.com/p/C6GvNEIiO-f/
356 AI MODELS,@nike,https://www.instagram.com/p/C6OdP56C8xx/
356 AI MODELS,Look total black!! Ya conocéis mi amor por el negro,https://www.instagram.com/p/C5Q_OMMi8A-/
356 AI MODELS,"Enamorada de mis slow mornings durante los findes ☕️ Para mí, estos momentos son sagrados, un espacio donde encuentro paz en mi soledad y la libertad de no tener planes  Romper la rutina, permitiéndome simplemente existir y disfrutar del momento. Los sábados sin duda son mis días fav ‍♀️✨",https://www.instagram.com/p/C5tSzNwCCsd/
356 AI MODELS,Disfrutamos y reímos lo más grande en Madrid  Nuevamente de la mano de @llonguerasoficial,https://www.instagram.com/p/C7B97aXCEdc/
356 AI MODELS,En búsqueda de nuevos spots fav en bcn ✨ Algunas recomendaciones?,https://www.instagram.com/p/C5Yv5siMx7S/
356 AI MODELS,Girls night✨,https://www.instagram.com/p/DEVcIb0MOy9/
356 AI MODELS,angel’s kisses,https://www.instagram.com/p/DGd3BUCsj-4/
356 AI MODELS,I’ll show @fit_aitana what 800 horsepower feels like on the Autobahn with this Nismo GTR⚡️#nissan #gtr #nismo #girls #supercars,https://www.instagram.com/p/C_gGbZcoFaO/
